Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
.	YOL113W	chrXV	+	106293	106310	0.944444	0.957012	2.781065
.	YOL112W	chrXV	+	108188	108291	29.105770	29.493099	85.706551
.	YOL111C	chrXV	-	108243	108258	0.000000	0.000000	0.000000
.	YOL110W	chrXV	+	109889	110000	13.383928	13.562036	39.411095
.	YOL109W	chrXV	+	110638	110652	662.400024	671.214966	1950.541748
.	YOL108C	chrXV	-	111202	111431	28.895653	29.280184	85.087822
.	YOL105C	chrXV	-	114108	114138	4.806452	4.870414	14.153359
.	YOL104C	chrXV	-	116368	116396	11.034483	11.181325	32.492783
.	YOL103W-B	chrXV	+	123268	123358	24.088364	24.408922	70.932007
.	YOL097C	chrXV	-	136092	136527	16.954124	17.179747	49.924114
.	YOL095C	chrXV	-	139198	139227	2.033330	2.060393	5.987474
.	YOL094C	chrXV	-	141540	141584	9.799997	9.930415	28.857653
.	YOL093W	chrXV	+	143696	143892	20.847708	21.125149	61.389400
.	YOL091W	chrXV	+	147163	147178	2.749992	2.786596	8.097811
.	YOL089C	chrXV	-	150376	150398	1.565217	1.586046	4.609029
.	YOL087C	chrXV	-	155035	155287	14.928854	15.127522	43.960377
.	YOL086C	chrXV	-	159107	159548	198.868774	201.515259	585.600647
.	YOL084W	chrXV	+	165331	165361	1.032258	1.045995	3.039647
.	YOL082W	chrXV	+	169974	170788	7.352147	7.449986	21.649561
.	YOL081W	chrXV	+	180309	180357	3.183673	3.226040	9.374829
.	YOL080C	chrXV	-	180544	180558	106.533333	107.951035	313.704285
.	YOL078W	chrXV	+	185212	185400	3.714286	3.763714	10.937304
.	YOL077W-A	chrXV	+	185644	186103	92.217392	93.444588	271.548706
.	YOL077C	chrXV	-	185669	185848	0.000000	0.000000	0.000000
.	YOL076W	chrXV	+	189414	189741	9.106708	9.227897	26.816147
.	YOL075C	chrXV	-	189443	189658	0.000000	0.000000	0.000000
.	YOL072W	chrXV	+	196337	196370	15.735294	15.944693	46.335064
.	YOL071W	chrXV	+	196995	197020	81.769234	82.857384	240.782455
.	YOL070C	chrXV	-	197155	197220	23.712122	24.027674	69.824097
.	YOL066C	chrXV	-	202673	202696	4.041667	4.095452	11.901329
.	YOL064C	chrXV	-	206072	206103	6.531250	6.618165	19.232300
.	YOL063C	chrXV	-	207332	207392	5.672131	5.747613	16.702488
.	YOL062C	chrXV	-	210432	210520	27.707865	28.076590	81.590195
.	YOL059W	chrXV	+	218448	218754	39.508144	40.033901	116.337990
.	YOL057W	chrXV	+	222902	223073	39.877907	40.408585	117.426819
.	YOL056W	chrXV	+	224179	224282	47.490383	48.122368	139.842957
.	YOL055C	chrXV	-	224383	224420	16.684210	16.906237	49.129299
.	YOL054W	chrXV	+	229834	230003	10.776470	10.919881	31.733027
.	YOL053W	chrXV	+	231272	231310	4.512821	4.572876	13.288716
.	YOL052C	chrXV	-	232159	232446	23.180555	23.489035	68.258820
.	snR81	chrXV	+	234546	234557	1.916667	1.942173	5.643929
.	YOL048C	chrXV	-	240068	240204	27.781021	28.150723	81.805626
.	YOL049W	chrXV	+	240094	240193	0.000000	0.000000	0.000000
.	YOL047C	chrXV	-	241576	241614	3.820513	3.871355	11.250106
.	YOL043C	chrXV	-	248263	248392	13.138461	13.313302	38.688278
.	YOL041C	chrXV	-	251212	251267	23.214285	23.523211	68.358139
.	YOL040C	chrXV	-	252919	253149	290.930176	294.815491	856.729858
.	YOL038C-A	chrXV	-	254713	254926	33.406544	33.851105	98.370857
.	YOL036W	chrXV	+	259030	259218	18.634920	18.882906	54.873474
.	snR50	chrXV	+	259578	259608	12.709678	12.878814	37.425659
.	YOL034W	chrXV	+	263204	263282	1.696203	1.718775	4.994739
.	YOL033W	chrXV	+	265085	265110	24.923077	25.254744	73.389946
.	YOL032W	chrXV	+	266169	266325	15.407643	15.612682	45.370247
.	YOL029C	chrXV	-	269805	269815	28.818182	29.201683	84.859703
.	YOL026C	chrXV	-	273789	274012	42.982143	43.554131	126.567734
.	YOL025W	chrXV	+	276939	277014	4.171052	4.226559	12.282323
.	YOL022C	chrXV	-	279530	280272	18.870794	19.121922	55.568047
.	tG(GCC)O2	chrXV	+	282234	282249	4.312500	4.369889	12.698839
.	YOL021C	chrXV	-	282311	282421	16.144144	16.358984	47.538990
.	YOL016C	chrXV	-	293366	294777	26.279037	26.628748	77.382790
.	YOL015W	chrXV	+	298838	298851	9.071428	9.192147	26.712257
.	tP(UGG)O1	chrXV	+	301198	301209	31.500000	31.919189	92.756737
.	YOL013W-A	chrXV	+	301238	301437	33.240002	33.682346	97.880455
.	YOL009C	chrXV	-	309310	309324	5.066667	5.134092	14.919603
.	YOL007C	chrXV	-	310762	311342	35.032703	35.498905	103.159348
.	YOL008W	chrXV	+	310935	311080	0.000000	0.000000	0.000000
.	YOL005C	chrXV	-	314496	315813	60.844460	61.654152	179.166153
.	YOL004W	chrXV	+	321548	321559	28.500000	28.879267	83.922768
.	YOL003C	chrXV	-	321683	321858	8.312500	8.423120	24.477472
.	YOL002C	chrXV	-	322923	323411	11.345603	11.496586	33.408924
.	YOL001W	chrXV	+	326130	326438	20.158577	20.426840	59.360119
.	YOR001W	chrXV	+	329033	329169	8.416059	8.528056	24.782419
.	YOR003W	chrXV	+	332891	332909	57.052631	57.811867	168.000519
.	YOR006C	chrXV	-	337593	337680	10.500000	10.639729	30.918913
.	YOR007C	chrXV	-	338694	338938	273.697968	277.340240	805.946960
.	tR(ACG)O	chrXV	-	340230	340299	0.989286	1.002451	2.913109
.	YOR008C	chrXV	-	341127	341278	30.631578	31.039211	90.199532
.	YOR008C-A	chrXV	-	342806	342857	1.576923	1.597908	4.643499
.	YOR009W	chrXV	+	345798	345832	4.200000	4.255892	12.367565
.	YOR011W	chrXV	+	353863	353960	1.326531	1.344184	3.906181
.	YOR012W	chrXV	+	356956	357073	12.906779	13.078538	38.006054
.	YOR014W	chrXV	+	359947	359977	72.290321	73.252335	212.870300
.	YOR015W	chrXV	+	360352	360413	13.467742	13.646966	39.657898
.	YOR019W	chrXV	+	370319	370341	17.695652	17.931139	52.107651
.	YOR022C	chrXV	-	373643	373710	9.602942	9.730735	28.277384
.	YOR023C	chrXV	-	375893	376012	4.175000	4.230559	12.293949
.	YOR027W	chrXV	+	382822	382859	13.394737	13.572989	39.442924
.	YOR030W	chrXV	+	388684	389080	18.833754	19.084387	55.458973
.	YOR032C	chrXV	-	389706	389771	3.045455	3.085983	8.967825
.	YOR032W-A	chrXV	+	392376	392386	12.844828	13.725712	39.886738
.	YOR033C	chrXV	-	392405	392416	14.896552	15.199615	44.169876
.	YOR034C	chrXV	-	394591	394837	6.906883	6.998796	20.338411
.	YOR036W	chrXV	+	401214	401875	15.021148	15.221044	44.232151
.	YOR037W	chrXV	+	402655	402718	17.218750	17.447891	50.703339
.	YOR039W	chrXV	+	406544	406559	241.250000	244.460449	710.398865
.	snR9	chrXV	-	407926	407948	57.434784	58.199104	169.125824
.	YOR043W	chrXV	+	412330	412490	26.180124	26.528519	77.091522
.	YOR045W	chrXV	+	414037	414059	25.826086	26.169771	76.049004
.	YOR046C	chrXV	-	414157	414459	15.580858	15.788202	45.880306
.	YOR047C	chrXV	-	416170	416347	20.707865	20.983437	60.977585
.	YOR048C	chrXV	-	417985	418630	7.917957	8.023326	23.315680
.	YOR052C	chrXV	-	426759	426772	527.642883	534.664551	1553.728027
.	YOR054C	chrXV	-	427811	427833	12.434783	12.600261	36.616188
.	YOR057W	chrXV	+	433373	433460	4.409091	4.467765	12.983267
.	YOR058C	chrXV	-	433655	433688	10.529411	10.669533	31.005518
.	YOR059C	chrXV	-	438689	438906	8.635106	8.750019	25.427437
.	YOR060C	chrXV	-	440269	440390	34.180328	34.635185	100.649391
.	YOR061W	chrXV	+	442553	443751	35.130108	35.597603	103.446167
.	YOR063W	chrXV	+	445849	445876	47.642857	48.276875	140.291946
.	YOR064C	chrXV	-	445977	446079	11.815534	11.972770	34.792713
.	YOR065W	chrXV	+	448368	448444	10.610390	10.751589	31.243975
.	YOR066W	chrXV	+	451325	451364	13.425000	13.603655	39.532040
.	YOR068C	chrXV	-	453807	453869	16.825397	17.049303	49.545052
.	YOR070C	chrXV	-	455735	455907	25.682081	26.023849	75.624962
.	YOR071C	chrXV	-	459436	459480	11.400000	11.551706	33.569107
.	YOR072W	chrXV	+	461816	461835	1.050000	1.063973	3.091891
.	YOR074C	chrXV	-	466428	466675	29.177427	29.565710	85.917557
.	YOR076C	chrXV	-	469194	469377	7.059783	7.153732	20.788649
.	YOR075W	chrXV	+	469252	469350	0.000000	0.000000	0.000000
.	YOR078W	chrXV	+	473369	473451	9.445783	9.571485	27.814608
.	YOR079C	chrXV	-	473465	473475	5.454545	5.527132	16.061771
.	YOR080W	chrXV	+	476792	476803	3.083333	3.124365	9.079363
.	YOR081C	chrXV	-	476902	476939	11.842105	11.999696	34.870953
.	YOR083W	chrXV	+	480420	480505	4.174418	4.229970	12.292235
.	YOR086C	chrXV	-	483040	483219	45.094444	45.694546	132.787735
.	YOR085W	chrXV	+	483085	483196	0.000000	0.000000	0.000000
.	tN(GUU)O2	chrXV	+	487512	487582	0.988776	1.001934	2.911608
.	YOR087W	chrXV	+	489734	489841	4.287037	4.344087	12.623859
.	YOR089C	chrXV	-	489907	490196	79.986206	81.050629	235.532059
.	YOR090C	chrXV	-	490873	491123	11.466135	11.618721	33.763851
.	YOR093C	chrXV	-	497466	497506	1.951220	1.977186	5.745677
.	YOR095C	chrXV	-	502800	503552	57.868526	58.638618	170.403046
.	YOR094W	chrXV	+	503346	503379	0.000000	0.000000	0.000000
.	YOR096W	chrXV	+	506767	506783	92.588234	93.820366	272.640717
.	YOR100C	chrXV	-	513178	513295	2.601695	2.636317	7.661103
.	YOR103C	chrXV	-	515123	516449	69.502640	70.427551	204.661530
.	YOR101W	chrXV	+	516173	516270	0.000000	8.646687	25.127155
.	YOR104W	chrXV	+	518490	518968	22.281837	22.578354	65.612404
.	YOR105W	chrXV	+	518521	518666	15.041096	15.241257	44.290890
.	YOR107W	chrXV	+	522282	522471	25.700001	26.042006	75.677719
.	YOR110W	chrXV	+	530248	530351	10.163462	10.298714	29.927923
.	YOR113W	chrXV	+	536819	536880	6.870968	6.962404	20.232655
.	YOR115C	chrXV	-	537822	538659	35.193317	35.661659	103.632294
.	YOR114W	chrXV	+	538454	538504	0.000000	0.000000	0.000000
.	YOR119C	chrXV	-	548234	548792	37.944542	38.449493	111.733711
.	YOR122C	chrXV	-	552210	552298	889.011230	900.841797	2617.834229
.	YOR123C	chrXV	-	552982	553176	11.456410	11.608868	33.735214
.	YOR124C	chrXV	-	554810	554824	16.266666	16.483137	47.899776
.	YOR125C	chrXV	-	558826	559030	20.346342	20.617102	59.913029
.	YOR126C	chrXV	-	559867	559961	14.178947	14.367635	41.752155
.	YOR127W	chrXV	+	564193	564497	12.695082	12.864023	37.382679
.	YOR128C	chrXV	-	564262	564476	0.000000	4.793130	13.928773
.	YOR130C	chrXV	-	569831	569929	21.171717	21.453461	62.343472
.	tD(GUC)O	chrXV	+	572029	572049	39.019344	39.538597	114.898636
.	YOR133W	chrXV	+	577626	577933	37.327923	37.824665	109.917984
.	YOR134W	chrXV	+	579793	579806	4.071429	4.125610	11.988967
.	YOR136W	chrXV	+	581359	581370	135.750000	137.556503	399.737366
.	YOR138C	chrXV	-	584160	584309	7.766667	7.870022	22.870182
.	YOR140W	chrXV	+	589281	589579	7.685619	7.787896	22.631523
.	YOR141C	chrXV	-	589914	589942	9.344828	9.469185	27.517326
.	tG(CCC)O	chrXV	-	594321	594354	1.911765	1.937206	5.629495
.	YOR142W-B	chrXV	+	600380	600394	40.275002	40.810966	118.596115
.	YOR143C	chrXV	-	601350	601383	5.058824	5.126145	14.896508
.	YOR145C	chrXV	-	605198	605347	19.666656	19.928381	57.911613
.	YOR148C	chrXV	-	608624	608640	12.882342	13.053786	37.934128
.	YOR149C	chrXV	-	609732	609838	11.158868	11.307376	32.859085
.	YOR151C	chrXV	-	612987	612997	3.090899	3.132041	9.101671
.	YOR154W	chrXV	+	626492	626674	17.814199	18.051271	52.456757
.	YOR156C	chrXV	-	628329	628360	1.031250	1.044973	3.036679
.	YOR159C	chrXV	-	632546	633282	92.287651	93.515778	271.755585
.	YOR160W	chrXV	+	636757	636791	18.971428	19.223894	55.864376
.	YOR161C	chrXV	-	636907	636939	4.121212	4.176055	12.135562
.	YOR164C	chrXV	-	643298	643394	183.701035	186.145645	540.936829
.	YOR163W	chrXV	+	643307	643353	0.000010	0.000010	0.000029
.	YOR165W	chrXV	+	646896	646911	11.500000	11.653038	33.863571
.	YOR167C	chrXV	-	648562	648804	353.650208	358.356445	1041.379028
.	YOR168W	chrXV	+	651732	652238	13.457594	13.636683	39.628017
.	YOR172W	chrXV	+	656570	656716	11.142858	11.291142	32.811909
.	YOR175C	chrXV	-	659243	659815	42.445026	43.009869	124.986107
.	YOR176W	chrXV	+	663582	663881	17.244556	17.474041	50.779331
.	YOR177C	chrXV	-	665766	665785	1.200000	1.215969	3.533590
.	YOR178C	chrXV	-	667842	667860	0.947368	0.959975	2.789675
.	YOR179C	chrXV	-	671800	671845	3.347826	3.392377	9.858204
.	YOR180C	chrXV	-	674329	674352	1.041667	1.055529	3.067353
.	YOR181W	chrXV	+	677840	678089	4.336000	4.393702	12.768039
.	YOR184W	chrXV	+	680544	680561	71.277779	72.226318	209.888702
.	snR36	chrXV	-	680673	680685	13.153846	13.328893	38.733582
.	YOR185C	chrXV	-	681232	681444	7.159625	7.254903	21.082649
.	YOR186W	chrXV	+	683545	683571	2.074074	2.101675	6.107440
.	YOR188W	chrXV	+	689180	689207	2.000000	2.026615	5.889317
.	YOR189W	chrXV	+	689974	689989	221.000000	223.940994	650.769531
.	YOR192C-C	chrXV	-	703956	703988	5.206069	5.275350	15.330095
.	YOR192C-B	chrXV	-	704315	704419	23.679966	23.995089	69.729408
.	YOR192C-A	chrXV	-	708232	708416	46.458782	47.077038	136.805252
.	YOR193W	chrXV	+	711576	711606	32.677418	33.112278	96.223846
.	YOR196C	chrXV	-	715268	715593	16.521473	16.741335	48.650093
.	YOR195W	chrXV	+	715331	715411	0.000000	0.000000	0.000000
.	YOR198C	chrXV	-	718635	718653	71.052635	71.998169	209.225723
.	YOR201C	chrXV	-	720343	720470	11.054688	11.201799	32.552280
.	YOR202W	chrXV	+	722608	722771	48.774391	49.423462	143.623917
.	YOR204W	chrXV	+	724725	724766	23.666666	23.981611	69.690247
.	YOR206W	chrXV	+	729644	730046	8.858561	8.976447	26.085436
.	YOR207C	chrXV	-	729995	730008	0.000000	0.000000	0.000000
.	YOR209C	chrXV	-	736419	736437	80.052635	81.117943	235.727661
.	YOR210W	chrXV	+	738532	738562	70.838707	71.781403	208.595779
.	YOR211C	chrXV	-	738900	738924	6.560000	6.647298	19.316959
.	YOR213C	chrXV	-	744050	744535	43.705761	44.287380	128.698532
.	YOR214C	chrXV	-	745544	745593	1.260000	1.276768	3.710270
.	YOR215C	chrXV	-	746346	746725	44.521053	45.113522	131.099289
.	YOR216C	chrXV	-	747303	747525	23.188341	23.496922	68.281746
.	YOR217W	chrXV	+	751886	751914	22.931034	23.236191	67.524063
.	YOR222W	chrXV	+	759253	759280	9.262267	12.014933	34.915234
.	snR35	chrXV	-	759285	759326	18.735035	19.614740	57.000175
.	YOR224C	chrXV	-	759688	760825	48.392796	49.036785	142.500259
.	YOR223W	chrXV	+	760660	760738	0.000000	0.000000	0.000000
.	YOR226C	chrXV	-	761422	761614	80.274612	81.342873	236.381317
.	YOR227W	chrXV	+	766565	766575	20.272728	20.542509	59.696259
.	YOR228C	chrXV	-	766720	766869	8.480000	8.592848	24.970703
.	YOR229W	chrXV	+	769812	769831	20.900000	21.178129	61.543362
.	YOR230W	chrXV	+	772113	772387	146.250916	148.197159	430.658966
.	YOR232W	chrXV	+	775259	775525	58.707867	59.489128	172.874619
.	YOR233W	chrXV	+	778248	778297	3.160000	3.202052	9.305120
.	YOR234C	chrXV	-	778481	778555	22.853333	23.157457	67.295265
.	YOR235W	chrXV	+	780184	780210	1.037037	1.050838	3.053720
.	YOR236W	chrXV	+	781541	781630	17.977777	18.217020	52.938416
.	YOR238W	chrXV	+	784588	784794	25.531401	25.871162	75.181252
.	YOR242C	chrXV	-	788657	788742	15.023255	15.223179	44.238354
.	YOR243C	chrXV	-	789833	790211	19.350924	19.608438	56.981861
.	YOR249C	chrXV	-	798614	798674	3.475410	3.521659	10.233895
.	YOR250C	chrXV	-	800831	800970	2.350000	2.381273	6.919947
.	YOR252W	chrXV	+	804203	804369	18.245508	18.488314	53.726795
.	YOR253W	chrXV	+	804907	805039	13.466166	13.645368	39.653259
.	YOR256C	chrXV	-	808182	808254	5.424657	5.496846	15.973762
.	YOR257W	chrXV	+	811493	811506	7.071429	7.165533	20.822943
.	YOR262W	chrXV	+	818335	818456	22.836065	23.139959	67.244415
.	YOR265W	chrXV	+	820774	820811	7.605263	7.706471	22.394901
.	YOR266W	chrXV	+	822294	822456	2.711656	2.747743	7.984904
.	YOR267C	chrXV	-	822574	822588	10.400000	10.538399	30.624447
.	YOR271C	chrXV	-	830925	831059	19.866667	20.131044	58.500546
.	YOR272W	chrXV	+	834195	834229	6.800000	6.890491	20.023678
.	YOR273C	chrXV	-	834431	834452	13.727273	13.909950	40.422131
.	snR31	chrXV	-	841855	841958	17.307692	17.538017	50.965248
.	snR5	chrXV	+	842606	842633	1.500000	1.519961	4.416987
.	YOR278W	chrXV	+	843644	843732	16.056179	16.269850	47.279968
.	YOR279C	chrXV	-	843665	843698	0.000000	0.000000	0.000000
.	YOR280C	chrXV	-	844795	844992	13.292930	13.469827	39.143139
.	YOR283W	chrXV	+	848145	848160	31.125000	31.539200	91.652496
.	YOR285W	chrXV	+	850054	850076	210.739136	213.543564	620.554749
.	YOR286W	chrXV	+	850729	851859	45.669319	46.277069	134.480545
.	tA(UGC)O	chrXV	-	854171	854187	8.058824	8.166067	23.730482
.	YOR290C	chrXV	-	854947	855147	7.716418	7.819105	22.722216
.	YOR293W	chrXV	+	867852	868158	111.504883	112.988754	328.343811
.	YOR296W	chrXV	+	874071	874129	6.864407	6.955756	20.213333
.	YOR297C	chrXV	-	874441	874743	11.310231	11.460744	33.304768
.	YOR298C-A	chrXV	-	876342	877230	63.764709	64.613266	187.765289
.	YOR298W	chrXV	+	877038	877182	0.245334	107.247223	311.659027
.	YOR299W	chrXV	+	880675	880896	3.400901	3.446159	10.014492
.	YOR303W	chrXV	+	884134	884348	7.641860	7.743555	22.502666
.	YOR304W	chrXV	+	887876	887886	46.909092	47.533340	138.131256
.	YOR304C-A	chrXV	-	888061	888520	25.417391	25.755634	74.845528
.	YOR305W	chrXV	+	889750	889778	1.758621	1.782024	5.178538
.	YOR306C	chrXV	-	889853	889867	51.666668	52.354229	152.140686
.	YOR307C	chrXV	-	892721	892731	35.818180	36.294838	105.472313
.	YOR308C	chrXV	-	894430	894624	11.610256	11.764761	34.188236
.	YOR310C	chrXV	-	896549	896825	85.176895	86.310394	250.816864
.	YOR311C	chrXV	-	899044	899056	18.307692	18.551325	53.909901
.	YOR312C	chrXV	-	900090	900250	111.037270	112.514915	326.966858
.	YOR313C	chrXV	-	901824	901858	1.942857	1.968712	5.721050
.	YOR315W	chrXV	+	905800	905834	3.000000	3.039923	8.833975
.	YOR316C-A	chrXV	-	907715	907726	1.083333	1.097750	3.190046
.	YOR317W	chrXV	+	911445	911459	46.599998	47.220135	137.221085
.	YOR319W	chrXV	+	913463	913709	51.578949	52.265343	151.882385
.	YOR322C	chrXV	-	918584	918606	1.739130	1.762274	5.121144
.	YOR323C	chrXV	-	921519	921535	64.000000	64.851685	188.458145
.	YOR326W	chrXV	+	930445	930825	52.414700	53.112217	154.343384
.	YOR327C	chrXV	-	930458	930734	0.000000	0.000000	0.000000
.	YOR329C	chrXV	-	936382	936731	10.337143	10.474706	30.439356
.	YOR328W	chrXV	+	936497	936570	0.000000	0.000000	0.000000
.	YOR330C	chrXV	-	939574	939621	11.083333	11.230825	32.636631
.	YOR332W	chrXV	+	944357	944443	179.252869	181.638290	527.838440
.	YOR334W	chrXV	+	946008	946079	5.472222	5.545044	16.113825
.	YOR335C	chrXV	-	946080	946233	22.357143	22.654663	65.834152
.	YOR336W	chrXV	+	953870	954074	6.282927	6.366538	18.501074
.	YOR339C	chrXV	-	958307	958362	2.660714	2.696122	7.834894
.	YOR340C	chrXV	-	959013	959202	25.905264	26.250002	76.282150
.	YOR341W	chrXV	+	965981	966103	38.414635	38.925842	113.117981
.	YOR342C	chrXV	-	966472	966666	29.851282	30.248531	87.901825
.	YOR343W-A	chrXV	+	971894	972090	50.714626	51.389519	149.337250
.	YOR343W-B	chrXV	+	975891	975995	24.021578	24.341248	70.735344
.	YOR344C	chrXV	-	976440	977194	86.020195	87.164925	253.300110
.	YOR346W	chrXV	+	984785	984821	17.918919	18.157377	52.765091
.	YOR347C	chrXV	-	984930	984942	3.076923	3.117869	9.060487
.	YOR348C	chrXV	-	986880	986899	1.050000	1.063973	3.091891
.	YOR349W	chrXV	+	992833	992951	5.974790	6.054300	17.593716
.	YOR350C	chrXV	-	992854	992864	0.000000	0.000000	0.000000
.	YOR352W	chrXV	+	998244	998323	7.087500	7.181818	20.870266
.	YOR353C	chrXV	-	998434	998453	54.750000	55.478592	161.220047
.	YOR354C	chrXV	-	1001015	1001147	12.879700	13.051098	37.926315
.	YOR355W	chrXV	+	1006705	1006896	11.390625	11.542207	33.541500
.	YOR356W	chrXV	+	1009116	1009271	8.160256	8.268850	24.029167
.	YOR357C	chrXV	-	1009184	1009224	0.000000	0.000000	0.000000
.	YOR360C	chrXV	-	1013208	1013241	1.411745	1.430552	4.157166
.	YOR361C	chrXV	-	1015204	1015361	63.924038	64.774727	188.234482
.	YOR367W	chrXV	+	1026609	1026626	53.111111	53.817894	156.394089
.	YOR370C	chrXV	-	1028936	1029183	13.439516	13.618363	39.574783
.	YOR371C	chrXV	-	1031367	1031489	7.853659	7.958172	23.126343
.	YOR373W	chrXV	+	1039389	1039466	3.846154	3.897337	11.325610
.	YOR375C	chrXV	-	1041598	1041678	21.407408	21.692289	63.037502
.	YOR376W	chrXV	+	1043559	1043574	1.062500	1.076639	3.128700
.	YOR376W-A	chrXV	+	1045351	1045686	13.806547	13.990279	40.655563
.	YOR378W	chrXV	+	1051058	1051072	2.066667	2.094170	6.085629
.	YOR380W	chrXV	+	1052930	1052944	8.066667	8.174016	23.753580
.	YOR381W	chrXV	+	1057680	1057698	3.052632	3.093255	8.988958
.	YOR381W-A	chrXV	+	1058590	1058603	1.714286	1.737099	5.047987
.	YOR382W	chrXV	+	1059992	1060180	6.587302	6.674963	19.397354
.	YOR384W	chrXV	+	1063648	1063658	11.727273	11.883335	34.532814
.	YOR385W	chrXV	+	1065915	1065925	131.909088	133.664490	388.427216
.	YOR390W	chrXV	+	1077911	1077952	17.166666	17.395113	50.549969
.	YOR391C	chrXV	-	1078531	1078545	3.055990	3.096658	8.998847
.	YPL260W	chrXVI	+	50958	51041	41.821430	42.377972	123.149834
.	YPL258C	chrXVI	-	53333	53498	5.644578	5.719694	16.621353
.	tW(CCA)P	chrXVI	-	56109	56169	3.327869	3.372155	9.799438
.	YPL257W-B	chrXVI	+	62016	62092	35.717533	36.192848	105.175934
.	YPL252C	chrXVI	-	73260	73363	22.903839	23.208643	67.444000
.	YPL247C	chrXVI	-	82615	82625	6.909082	7.001027	20.344889
.	YPL246C	chrXVI	-	84252	84509	5.759682	5.836329	16.960297
.	YPL244C	chrXVI	-	86894	87014	29.239662	29.628773	86.100815
.	YPL245W	chrXVI	+	86950	86996	0.000008	0.000008	0.000024
.	YPL242C	chrXVI	-	90286	90622	8.899102	9.017528	26.204813
.	YPL241C	chrXVI	-	95238	95372	4.140733	4.195836	12.193044
.	YPL240C	chrXVI	-	96463	96496	150.647049	152.651810	443.604156
.	YPL237W	chrXVI	+	101353	101463	32.621620	33.055740	96.059540
.	YPL235W	chrXVI	+	104647	104734	23.829546	24.146660	70.169876
.	YPL232W	chrXVI	+	108147	108350	23.088236	23.395485	67.986969
.	YPL231W	chrXVI	+	114315	114770	11.129386	11.277492	32.772240
.	YPL032C	chrXVI	-	488757	488887	15.030535	15.230556	44.259792
.	YPL031C	chrXVI	-	491862	492018	22.140127	22.434759	65.195114
.	YPL029W	chrXVI	+	497719	497769	3.392157	3.437299	9.988744
.	YPL027W	chrXVI	+	500402	500426	1.040000	1.053840	3.062444
.	YPL026C	chrXVI	-	500606	500675	11.757143	11.913603	34.620770
.	YPL024W	chrXVI	+	504242	504275	17.129156	18.209736	52.917244
.	YPL023C	chrXVI	-	504318	504339	30.909090	31.320415	91.016708
.	YPL022W	chrXVI	+	509999	510230	8.827586	8.945061	25.994225
.	YPL229W	chrXVI	+	117687	117958	15.529411	15.736071	45.728809
.	YPL222W	chrXVI	+	132228	132435	3.538461	3.585549	10.419559
.	YPL220W	chrXVI	+	136443	136588	140.089035	141.953278	412.514374
.	YPL215W	chrXVI	+	148423	148437	45.266666	45.869057	133.294876
.	YPL214C	chrXVI	-	148553	148569	30.352942	30.756866	89.379044
.	YPL210C	chrXVI	-	154023	154290	45.067165	45.666901	132.707397
.	YPL211W	chrXVI	+	154040	154074	0.000000	0.000000	0.000000
.	YPL209C	chrXVI	-	156477	156490	15.000000	15.199615	44.169876
.	YPL208W	chrXVI	+	159593	159623	4.903226	4.968476	14.438326
